Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,video,question1,A.1,B.1,C.1,ANSWER1,ANSWER2,question2,A.2,B.2,C.2,D.2,E.2,question3,A.3,B.3,C.3,D.3,E.3,ANSWER3,ANSWER
44,1.60711E+12,04/12/2020 18:38,1.60711E+12,0,04/12/2020 18:38,27169,8,task-h14t,,8342029,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,4,2,Screen 2,buttonC,response_button_text,1109.535,,,C. Mental interaction,1,0,1,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
45,1.60711E+12,04/12/2020 18:38,1.60711E+12,0,04/12/2020 18:38,27169,8,task-h14t,,8342029,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,15,1,1,Screen 1,advancementZone,continue_button,4184.01,,,,,0,1,0,,,,,,end,,,,,,,,,,,,,,,,,,,,,
46,1.60711E+12,04/12/2020 18:38,1.60711E+12,0,04/12/2020 18:38,27169,8,task-h14t,,8342029,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1600x900,,Triangle task,14,Meta-first,Spreadsheet1,,,END TASK,,,,,1443648,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.60717E+12,05/12/2020 12:08,1.60717E+12,0,05/12/2020 12:08,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.60717E+12,05/12/2020 12:08,1.60717E+12,0,05/12/2020 12:08,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,1,1,1,Screen 2,script,force_advance,4833,,,,,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
3,1.60717E+12,05/12/2020 12:09,1.60717E+12,0,05/12/2020 12:09,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,1,1,2,Screen 1,button,response_button_text,61827,,,Let's go!,1,0,1,0,,,,,,Intro,,,,,,,,,,,,,,,,,,,,,
4,1.60717E+12,05/12/2020 12:10,1.60717E+12,0,05/12/2020 12:10,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,1,Screen 5,Zone1,timelimit_screen,29999,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
5,1.60717E+12,05/12/2020 12:10,1.60717E+12,0,05/12/2020 12:10,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,2,Screen 7,buttonA,response_button_text,4073,,,A. No interaction,1,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
6,1.60717E+12,05/12/2020 12:10,1.60717E+12,0,05/12/2020 12:10,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,3,Screen 8,advancementZone,continue_button,8162,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
7,1.60717E+12,05/12/2020 12:11,1.60717E+12,0,05/12/2020 12:11,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,4,Screen 9,Zone1,timelimit_screen,44998,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
8,1.60717E+12,05/12/2020 12:11,1.60717E+12,0,05/12/2020 12:11,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,5,Screen 11,buttonB,response_button_text,4440,,,B. Physical interaction,1,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
9,1.60717E+12,05/12/2020 12:11,1.60717E+12,0,05/12/2020 12:11,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,6,Screen 12,advancementZone,continue_button,10746,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
10,1.60717E+12,05/12/2020 12:12,1.60717E+12,0,05/12/2020 12:12,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,7,Screen 2,Zone1,timelimit_screen,45000,,,,,0,1,0,,,1,,,Trial session,,,,,,,,,,,,,,,,,,,,,
11,1.60717E+12,05/12/2020 12:12,1.60717E+12,0,05/12/2020 12:12,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,8,Screen 1,buttonC,response_button_text,3936,,,C. Mental interaction,1,1,0,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
12,1.60717E+12,05/12/2020 12:12,1.60717E+12,0,05/12/2020 12:12,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,2,1,9,Screen 3,advancementZone,continue_button,7217,,,,,0,1,0,,,,,,Trial session,,,,,,,,,,,,,,,,,,,,,
13,1.60717E+12,05/12/2020 12:13,1.60717E+12,0,05/12/2020 12:13,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,6,1,1,Screen 13,Zone7,timelimit_screen,39999,,,,,0,1,0,,,1,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
14,1.60717E+12,05/12/2020 12:13,1.60717E+12,0,05/12/2020 12:13,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,6,1,2,Screen 2,buttonC,response_button_text,2263,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
15,1.60717E+12,05/12/2020 12:14,1.60717E+12,0,05/12/2020 12:14,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,6,1,3,Screen 1,buttonB,response_button_text,51062,,,No feelings,1,0,1,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
16,1.60717E+12,05/12/2020 12:14,1.60717E+12,0,05/12/2020 12:14,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,6,1,4,Screen 6,buttonA,response_button_text,5149,,,No feelings,1,0,1,0,,,,1,1,TOM session,TOM_SUPRISING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Pleased,## How do you think the **Little Triangle** feels at the end of the animation?,Provoked,No feelings,Bored,Pleased,Lucky,## How do you think the **Big Triangle** feels at the end of the animation?,No feelings,Terrified,Delighted,Disappointed,Uneasy,Delighted,
17,1.60717E+12,05/12/2020 12:14,1.60717E+12,0,05/12/2020 12:14,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,1,1,Screen 1,Zone7,timelimit_screen,29999,,,,,0,1,0,,,1,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
18,1.60717E+12,05/12/2020 12:14,1.60717E+12,0,05/12/2020 12:14,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,10,1,2,Screen 2,buttonA,response_button_text,4025,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_STAR.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
19,1.60717E+12,05/12/2020 12:15,1.60717E+12,0,05/12/2020 12:15,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,8,2,1,Screen 1,Zone7,timelimit_screen,29999,,,,,0,1,0,,,1,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
20,1.60717E+12,05/12/2020 12:15,1.60717E+12,0,05/12/2020 12:15,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,8,2,2,Screen 2,buttonA,response_button_text,2829,,,A. No interaction,1,1,0,0,,,,1,1,RAND session,RAND_drifting.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
21,1.60717E+12,05/12/2020 12:15,1.60717E+12,0,05/12/2020 12:15,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,1,1,Screen 1,Zone7,timelimit_screen,35000,,,,,0,1,0,,,1,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
22,1.60717E+12,05/12/2020 12:15,1.60717E+12,0,05/12/2020 12:15,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,14,1,2,Screen 2,buttonB,response_button_text,1041,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_LEADING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
23,1.60717E+12,05/12/2020 12:16,1.60717E+12,0,05/12/2020 12:16,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,11,2,1,Screen 1,Zone7,timelimit_screen,34999,,,,,0,1,0,,,1,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
24,1.60717E+12,05/12/2020 12:16,1.60717E+12,0,05/12/2020 12:16,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,11,2,2,Screen 2,buttonB,response_button_text,1428,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_CHASE.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
25,1.60717E+12,05/12/2020 12:17,1.60717E+12,0,05/12/2020 12:17,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,3,1,Screen 1,Zone7,timelimit_screen,29998,,,,,0,1,0,,,1,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
26,1.60717E+12,05/12/2020 12:17,1.60717E+12,0,05/12/2020 12:17,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,9,3,2,Screen 2,buttonB,response_button_text,1475,,,B. Physical interaction,1,0,1,0,,,,1,1,RAND session,RAND_TENNIS.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,A. No interaction,,,,,,,,,,,,,,,
27,1.60717E+12,05/12/2020 12:17,1.60717E+12,0,05/12/2020 12:17,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,12,3,1,Screen 1,Zone7,timelimit_screen,35000,,,,,0,1,0,,,1,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
28,1.60717E+12,05/12/2020 12:17,1.60717E+12,0,05/12/2020 12:17,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,12,3,2,Screen 2,buttonB,response_button_text,2237,,,B. Physical interaction,1,1,0,0,,,,1,1,GD session,GD_DANCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,B. Physical interaction,,,,,,,,,,,,,,,
29,1.60717E+12,05/12/2020 12:18,1.60717E+12,0,05/12/2020 12:18,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,2,1,Screen 13,Zone7,timelimit_screen,39999,,,,,0,1,0,,,1,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
30,1.60717E+12,05/12/2020 12:18,1.60717E+12,0,05/12/2020 12:18,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,2,2,Screen 2,buttonC,response_button_text,632,,,C. Mental interaction,1,1,0,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
31,1.60717E+12,05/12/2020 12:18,1.60717E+12,0,05/12/2020 12:18,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,2,3,Screen 1,buttonA,response_button_text,9424,,,No feelings,1,0,1,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
32,1.60717E+12,05/12/2020 12:18,1.60717E+12,0,05/12/2020 12:18,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,4,2,4,Screen 6,Zone2,response_button_text,2622,,,No feelings,1,0,1,0,,,,1,1,TOM session,TOM_MOCKING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Mischievous,## How do you think the **Little Triangle** feels at the end of the animation?,No feelings,Fulfilled,Anxious,Mischievous,Devious,## How do you think the **Big Triangle** feels at the end of the animation?,Aggravated,Puzzled,Lonely,Satisfied,No feelings,Aggravated,
33,1.60717E+12,05/12/2020 12:19,1.60717E+12,0,05/12/2020 12:19,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,5,3,1,Screen 13,Zone7,timelimit_screen,39999,,,,,0,1,0,,,1,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
34,1.60717E+12,05/12/2020 12:19,1.60717E+12,0,05/12/2020 12:19,27169,8,task-h14t,,8351191,BLIND,2545996,,complete,diptaw,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x1080,,Triangle task,14,Meta-first,Spreadsheet1,Spreadsheet1,5,3,2,Screen 2,buttonA,response_button_text,7256,,,A. No interaction,1,0,1,0,,,,1,1,TOM session,TOM_SEDUCING.mp4,## Which of these 3 categories best fits the animation you have just seen?,A. No interaction,B. Physical interaction,C. Mental interaction,C. Mental interaction,Cunning,## How do you think the **Little Triangle** feels at the end of the animation?,Lost,Cunning,Scared,Composed,No feelings,## How do you think the **Big Triangle** feels at the end of the animation?,Excited ,Eager,No feelings,Cheerful,Foolish,Foolish,
